,adani,asian,axis,bajajauto,bajajfs,bajajfin,airtel,bpcl,britannia,cipla,coalind,divislab,drreddy,eichermot,gail,grasim,hcl,hdfc,hdfcbk,hdfclife,hero,hindalco,hindu,icici,indus,infy,ioc,itc,jsw,kotak,lt,mm,maruti,nestle,ntpc,ongc,powergrid,rel,sbilife,sbibk,shreecem,sunpharma,tatam,tatas,tcs,techm,titan,ultracem,upl,wit
2020-03-16,261.4,1683.4,508.6,2339.55,7495.6,3672.25,464.8,364.65,2709.0,396.4,143.9,1891.9000239999998,2826.95,16493.7,78.15,576.9,450.7,1841.75,999.5,474.200012,1783.5,115.65,1941.9,402.9,664.15,583.15,89.7,147.25,186.0,1383.7,968.7,5480.25,391.8,14397.2,90.8,60.15,157.95,1015.7,731.549988,223.35,20158.05,368.55,82.95,289.6,1696.4,603.4,1011.35,3518.05,376.8,179.75
2020-03-17,267.15,1731.6,488.35,2270.45,7017.5,3444.85,454.7,357.2,2686.0,401.75,145.9,1895.300049,2781.2,17061.1,74.65,555.65,450.65,1755.8,975.1,464.950012,1841.15,115.4,2004.05,367.25,604.15,554.95,89.4,149.15,176.45,1322.7,956.75,5603.95,373.4,14541.0,88.1,60.0,162.0,1008.0,687.0,215.15,20005.5,370.15,77.95,282.75,1658.0,595.45,1001.0,3470.45,350.85,173.1
2020-03-18,260.4,1618.2,473.45,2169.0,6310.2,3061.35,425.55,332.55,2501.95,386.0,145.05,1805.25,2668.45,15954.15,70.85,527.05,434.25,1622.55,876.9,419.450012,1681.15,109.2,1923.8,355.05,460.8,534.3,87.6,150.7,164.35,1171.95,904.55,5352.65,346.4,13536.8,80.55,68.15,144.15,968.5,596.25,215.2,19293.95,362.75,75.5,280.85,1654.4,579.65,930.75,3303.55,321.85,169.95
2020-03-19,258.35,1601.2,428.25,2166.6,5785.5,2746.1,444.75,300.25,2318.15,374.7,123.55,1870.949951,2623.95,15046.45,69.4,491.05,413.45,1617.6,895.55,416.950012,1712.45,99.75,1838.3,338.55,444.05,545.55,87.95,161.85,163.3,1210.85,843.1,4819.55,314.2,13120.3,78.35,61.05,147.15,917.7,607.700012,203.65,17731.45,360.4,72.95,271.85,1636.35,530.0,903.5,3166.05,296.75,162.35
2020-03-20,256.4,1742.95,428.15,2242.3,6233.05,2951.9,462.65,317.85,2467.8,392.8,132.8,1994.9000239999998,2897.25,15678.45,80.8,529.4,444.9,1753.95,882.85,418.100006,1815.7,105.5,2051.7,345.7,440.35,585.2,90.6,175.5,175.75,1262.35,864.7,5079.2,322.6,14145.5,81.25,72.35,157.25,1017.95,633.5,209.85,18903.65,365.25,77.3,297.75,1797.45,576.35,904.9,3573.85,300.15,179.2
2020-03-23,207.8,1498.45,308.65,1935.55,4621.05,2266.15,407.35,269.35,2137.85,375.25,127.85,1851.75,2768.4,13705.9,78.0,433.25,417.15,1520.7,771.55,342.299988,1616.0,87.9,1869.7,284.0,336.45,526.45,80.75,154.3,144.4,1098.25,724.05,4220.35,293.4,12944.65,76.4,60.4,153.0,884.05,539.200012,181.6,16959.4,324.5,66.2,271.15,1669.7,487.2,800.95,3054.85,254.6,170.15
2020-03-24,231.75,1524.85,303.15,1937.15,4497.75,2474.2,404.05,262.85,2364.7,377.45,127.85,1919.949951,2857.95,14208.5,76.45,400.1,442.05,1505.1,767.7,391.299988,1627.05,88.75,2027.85,296.5,312.35,589.8,79.7,149.7,147.1,1152.9,707.9,4486.45,269.0,13478.35,77.55,62.5,147.3,943.4,546.25,183.2,16980.0,335.15,68.55,271.9,1703.15,503.5,816.1,3018.1,262.05,176.35
2020-03-25,255.6,1593.15,326.8,1946.75,4830.3,2585.6,429.1,273.75,2451.4,376.45,124.5,1928.050049,2922.0,14516.6,75.55,451.35,457.6,1646.05,856.75,434.299988,1667.65,94.55,2088.15,316.9,301.3,606.2,77.85,147.35,151.8,1290.15,765.75,5005.95,277.85,14444.1,79.7,61.55,150.25,1082.25,587.849976,189.9,17438.25,347.65,70.25,286.8,1750.3,526.7,880.8,3228.6,292.8,174.65
2020-03-26,248.2,1616.95,341.4,2106.85,5147.25,2793.7,470.7,282.3,2588.45,386.15,123.25,1883.300049,2948.55,14757.95,73.1,471.4,447.7,1733.25,901.1,477.450012,1801.9,94.55,2194.9,330.25,435.9,643.0,78.0,156.4,149.8,1372.95,838.0,4878.0,285.5,14919.65,79.65,64.75,158.35,1066.2,618.150024,192.75,17554.05,338.3,70.8,284.45,1790.95,515.2,928.3,3229.15,312.55,182.6
2020-03-27,251.3,1604.15,359.75,2053.45,4890.6,2542.3,448.95,278.75,2529.25,407.65,131.7,1862.550049,2916.5,14319.8,69.5,460.9,430.65,1754.0,904.45,441.0,1661.2,91.55,2140.55,339.85,411.1,652.7,76.9,163.2,151.45,1399.1,837.05,4646.1,294.5,15108.6,83.0,64.45,160.0,1065.6,602.849976,195.95,17666.25,338.25,70.7,277.25,1824.5,504.1,937.05,3143.6,322.2,183.5
2020-03-30,251.65,1594.95,368.15,1986.7,4661.15,2242.1,431.05,274.75,2473.75,431.75,133.15,1893.9000239999998,2994.25,13333.1,70.85,450.5,419.0,1558.75,831.65,412.5,1553.5,88.8,2184.35,313.4,413.4,626.7,76.8,159.2,142.4,1293.7,798.65,4328.45,274.4,15658.65,81.75,63.35,155.65,1030.45,622.0,186.9,16935.45,332.7,68.15,254.05,1778.5,526.8,943.65,3085.9,308.45,184.15
2020-03-31,251.3,1666.5,379.0,2022.35,4591.2,2215.8,440.9,316.9,2688.95,422.85,140.05,1989.050049,3120.75,13095.9,76.55,476.1,436.4,1633.1,861.9,441.35000599999995,1596.45,95.7,2298.5,323.75,351.3,641.5,81.65,171.7,146.25,1296.05,808.5,4288.3,284.95,16300.6,84.2,68.3,159.1,1113.75,641.0,196.85,17546.35,352.3,71.05,269.6,1826.1,565.5,933.7,3244.85,326.5,196.7
2020-04-01,244.8,1603.2,358.65,2051.1,4501.9,2219.35,421.35,302.95,2564.85,413.75,139.45,1877.0,3095.0,13001.6,75.75,476.15,413.55,1583.5,829.65,429.89999400000005,1639.65,91.65,2179.65,311.15,342.25,602.8,78.95,166.4,143.0,1181.65,774.35,4246.35,272.85,15654.55,81.0,65.75,154.6,1080.45,635.099976,186.55,16549.65,343.55,67.95,266.35,1708.75,511.2,936.05,3140.65,305.75,189.5
2020-04-03,244.8,1520.9,325.45,2033.75,4510.75,2207.5,423.95,317.15,2563.25,449.2,137.75,1901.050049,3146.8,12680.05,80.9,454.7,405.8,1499.55,813.85,422.299988,1582.05,88.8,2154.1,286.65,313.2,585.7,79.5,177.9,140.7,1140.85,774.65,4011.5,280.7,15104.65,79.55,69.85,156.2,1077.45,650.150024,175.5,15783.8,375.95,65.3,253.75,1654.2,520.9,862.8,3041.6,298.1,180.0
2020-04-07,248.1,1623.8,388.85,2280.05,4724.9,2253.35,470.2,351.1,2834.5,492.25,140.15,2067.850098,3583.2,13096.05,84.5,518.55,451.15,1555.15,896.1,470.5,1769.2,103.95,2444.9,326.1,383.85,639.0,83.0,181.55,158.1,1198.05,801.65,4553.65,321.0,17038.65,81.55,72.9,158.0,1206.1,735.299988,186.4,16634.55,417.35,67.25,276.2,1775.2,549.85,947.45,3279.5,323.65,191.9
2020-04-08,250.85,1608.95,391.35,2241.7,4608.5,2332.9,461.65,342.3,2775.55,512.75,137.35,2168.949951,3683.0,13158.5,85.55,512.6,463.1,1558.8,888.9,476.60000599999995,1821.65,100.85,2460.85,318.95,399.15,631.6,81.75,178.65,154.6,1187.65,807.1,4698.1,326.4,16871.25,85.2,74.45,158.35,1192.15,742.799988,183.0,16063.95,436.7,67.6,274.75,1705.45,558.9,913.45,3256.45,320.2,192.9
2020-04-09,251.9,1651.35,420.15,2435.95,4820.25,2551.85,488.7,344.9,2801.7,579.6,140.8,2310.899902,3621.55,13742.3,87.75,530.55,469.05,1703.1,925.05,472.25,1990.9,107.55,2372.25,342.7,395.4,636.25,83.4,185.25,166.3,1272.9,812.8,5326.65,381.4,16839.7,87.1,77.3,164.45,1219.95,739.450012,187.75,16935.3,454.45,74.6,284.85,1766.15,545.25,1013.85,3366.05,319.0,196.7
2020-04-13,262.85,1680.85,418.95,2397.55,4491.4,2287.3,512.2,350.1,2706.15,592.85,145.9,2341.199951,3746.6,13400.55,86.05,544.5,458.25,1655.2,895.35,477.799988,1919.05,113.8,2346.45,330.65,410.4,637.4,83.15,181.6,167.65,1250.9,865.45,5283.15,362.85,16599.95,88.65,75.05,159.95,1189.15,707.75,183.5,17301.1,462.35,74.25,282.55,1759.25,526.85,966.85,3466.1,324.95,189.2
2020-04-15,268.9,1718.2,417.3,2335.15,4599.1,2182.45,510.5,353.85,2837.35,592.35,146.85,2395.449951,3807.6,13314.9,86.6,535.4,478.75,1596.3,863.3,471.700012,1824.1,115.1,2487.55,327.35,424.1,639.05,83.2,189.35,171.4,1173.75,880.15,5094.3,353.15,17325.9,89.9,74.35,159.55,1149.85,700.900024,182.35,18138.55,449.2,72.9,285.15,1735.15,538.65,952.05,3600.15,350.55,186.55
2020-04-16,267.6,1743.1,422.55,2333.55,4699.6,2220.0,500.45,355.4,2836.8,600.45,147.4,2393.199951,3860.65,13371.35,89.25,543.75,459.75,1625.75,879.75,489.700012,1782.65,120.55,2436.1,342.0,435.4,623.85,84.7,186.35,170.65,1130.85,911.65,5130.8,356.7,17895.25,95.1,75.45,163.4,1168.05,685.25,188.5,18928.9,463.7,74.65,288.9,1716.05,517.65,985.25,3539.1,363.2,187.85
2020-04-17,268.15,1756.25,478.8,2379.15,4999.7,2308.15,502.45,360.1,2832.15,598.0,148.75,2332.199951,3929.55,14770.35,89.7,545.55,455.25,1680.6,910.3,495.5,1835.9,124.15,2385.0,375.55,474.45,628.75,86.0,188.1,177.3,1186.25,932.9,5505.0,363.2,17324.3,95.5,76.3,167.75,1224.0,702.450012,193.25,18946.75,457.1,76.85,293.35,1806.2,509.85,975.5,3534.05,363.3,187.0
2020-04-20,270.5,1730.45,455.95,2378.3,4882.25,2308.25,490.3,368.4,2833.0,585.4,144.2,2342.550049,3844.75,14214.45,87.4,521.65,470.0,1727.7,944.85,508.299988,1805.85,116.45,2336.55,361.3,456.7,653.3,87.55,180.7,167.5,1177.75,915.6,5331.35,355.85,16976.4,98.9,74.0,165.5,1243.8,700.0,192.5,18996.9,473.4,80.45,286.4,1818.65,524.85,975.5,3516.55,354.75,181.1
2020-04-21,265.2,1726.0,420.65,2323.25,4595.05,2099.75,500.5,355.25,2863.25,592.1,139.0,2406.600098,4016.4,13495.0,82.5,509.55,455.7,1669.7,921.65,496.35000599999995,1827.55,107.1,2317.4,331.85,400.85,633.2,83.0,179.6,159.6,1130.15,870.35,5001.1,332.05,17015.35,97.3,69.35,162.65,1237.35,671.299988,184.75,18828.45,473.15,74.65,265.95,1737.65,512.95,936.7,3403.25,345.95,178.05
2020-04-22,271.9,1813.0,431.15,2379.7,4775.75,2148.25,501.4,356.7,2952.65,587.2,140.7,2384.5,4056.8,13703.3,84.2,510.4,462.4,1664.15,928.6,503.64999400000005,1887.65,108.3,2386.15,335.95,415.9,641.85,83.0,182.25,161.2,1152.15,852.6,5180.85,340.2,17642.05,97.6,65.35,162.2,1363.6,704.799988,188.7,19217.15,474.35,75.9,268.35,1769.5,518.3,951.4,3441.15,353.65,178.55
2020-04-23,277.6,1821.65,430.05,2430.65,4729.6,2172.45,496.0,355.15,2947.4,586.7,140.9,2417.300049,4027.1,14068.35,83.25,500.45,477.7,1663.45,954.95,488.5,1865.0,111.25,2317.5,352.95,409.95,679.3,83.1,180.55,159.95,1249.65,840.6,5156.35,347.5,17436.05,95.2,67.35,158.0,1370.9,717.650024,186.7,18707.75,477.45,75.65,270.3,1878.25,523.7,912.6,3442.2,348.9,180.9
2020-04-24,270.65,1827.55,403.95,2445.35,4389.8,1976.25,494.25,350.45,3062.15,599.3,137.0,2425.399902,4002.8,13589.2,81.5,499.05,468.1,1580.3,938.05,453.35000599999995,1894.8,103.65,2283.1,334.85,382.9,658.0,81.5,180.05,153.25,1239.55,851.2,5045.65,334.3,17406.05,93.4,67.6,159.15,1417.0,679.150024,179.75,18587.45,485.55,74.2,267.55,1818.55,503.45,906.05,3307.95,335.85,177.75
2020-04-27,271.15,1851.35,427.3,2505.75,4617.5,2044.05,494.05,355.4,3242.05,608.7,138.1,2425.850098,3980.3,13999.5,81.7,498.25,483.1,1591.45,929.7,484.75,1935.2,108.2,2320.45,347.9,407.4,664.6,81.5,179.85,157.3,1303.6,855.25,5056.35,330.3,17950.8,92.35,68.45,159.6,1429.75,714.099976,180.9,19021.85,489.9,75.25,271.65,1836.6,511.7,927.75,3360.65,349.35,182.05
2020-04-28,272.95,1824.4,455.45,2463.7,4861.8,2228.1,485.65,359.1,3193.95,598.6,135.4,2363.350098,3949.75,14326.85,84.55,497.45,471.1,1715.8,931.4,486.14999400000005,1943.1,108.75,2289.95,359.85,468.05,660.7,79.65,179.45,159.4,1326.65,857.15,5052.7,335.95,17569.65,90.35,69.2,157.2,1428.15,719.849976,184.3,18865.9,473.95,76.95,273.55,1859.05,520.4,932.85,3394.0,360.5,179.7
2020-04-29,287.65,1767.5,439.1,2499.15,4998.65,2296.45,496.0,360.75,3156.8,596.25,139.85,2369.850098,3880.7,14315.75,89.1,501.95,491.75,1836.75,977.1,492.85000599999995,1970.25,116.3,2231.75,370.45,471.1,676.55,80.5,182.15,164.1,1327.85,875.35,5068.45,348.0,17489.7,90.2,70.5,158.05,1426.95,713.349976,190.1,19171.45,477.65,78.15,282.65,1905.65,528.7,925.4,3434.35,360.6,180.65
2020-04-30,290.1,1758.7,444.9,2623.3,5104.35,2318.1,514.3,370.0,3165.75,589.6,148.5,2332.899902,3936.3,14707.95,95.7,504.9,543.55,1916.0,1001.8,501.049988,2166.7,130.2,2195.0,380.15,468.15,715.5,84.2,182.05,180.65,1357.2,897.55,5358.8,366.65,17924.65,95.05,79.9,162.05,1466.0,726.849976,190.5,19767.9,464.45,93.25,298.3,2014.45,546.25,970.05,3534.3,420.05,190.95
2020-05-04,266.35,1676.8,402.8,2442.15,4762.35,2079.65,532.5,347.9,3092.95,611.85,142.3,2287.149902,3939.0,13748.8,93.5,479.05,514.25,1724.35,923.0,478.950012,2000.7,115.9,2082.65,338.05,423.05,673.7,79.75,174.05,163.55,1277.8,850.65,4886.3,357.05,17456.45,91.45,76.55,159.05,1435.2,687.650024,178.85,18625.0,465.45,83.9,273.6,1930.45,502.45,891.85,3347.6,385.4,190.05
2020-05-05,263.1,1619.15,389.0,2422.8,4629.2,2002.35,528.05,347.05,2978.75,596.9,138.0,2284.25,3833.9,13810.95,91.1,471.45,520.4,1689.9,911.45,477.549988,1965.35,115.9,2041.5,330.85,418.7,673.7,78.7,173.9,163.9,1238.35,836.9,4829.85,368.15,17421.5,92.6,78.45,163.65,1460.65,713.549988,170.4,18512.0,456.3,80.9,272.65,1932.75,499.95,886.95,3284.35,387.05,184.2
2020-05-06,270.15,1610.65,388.85,2471.85,4692.9,2106.25,546.0,343.8,2987.7,591.75,133.75,2291.350098,3852.5,13859.95,94.7,482.4,519.1,1732.15,946.4,491.0,2026.75,118.6,2010.2,341.4,425.5,665.9,76.55,163.9,165.8,1245.95,837.3,4843.25,387.15,17309.3,94.7,79.25,165.4,1460.75,731.150024,171.1,18741.9,454.4,83.2,277.75,1903.6,506.85,876.45,3324.4,379.0,187.05
2020-05-07,282.4,1594.3,397.35,2406.55,4673.4,2060.55,528.05,329.55,2915.35,589.55,130.8,2258.850098,3837.65,14010.5,91.5,485.2,511.75,1703.9,925.0,494.549988,2000.3,117.65,1992.05,336.75,454.35,664.95,75.75,161.0,172.2,1199.8,822.85,4749.3,400.65,17142.45,90.45,75.6,161.75,1506.95,735.150024,170.75,18432.4,452.2,82.5,275.85,1891.65,516.35,849.1,3252.85,368.4,184.1
2020-05-08,285.05,1578.4,382.05,2419.05,4601.0,2024.15,530.05,324.75,2994.65,591.9,129.0,2300.800049,3984.0,13858.85,91.35,486.3,518.4,1689.7,929.05,520.049988,1962.6,117.1,2089.45,337.7,440.35,674.2,74.35,158.25,168.65,1217.45,815.95,4654.15,386.7,17802.95,87.0,76.0,159.0,1561.8,760.049988,166.65,18732.75,469.0,81.05,272.9,1893.4,536.2,832.85,3305.8,364.6,184.0
2020-05-11,289.7,1569.6,379.55,2566.3,4558.0,2015.05,536.2,314.8,3053.95,586.05,128.45,2326.899902,3862.0,14288.95,92.05,504.45,527.55,1658.45,915.8,525.200012,2088.65,119.75,2048.0,320.15,433.4,682.9,75.35,158.45,174.55,1188.45,821.6,4937.8,390.1,17562.1,86.65,77.05,158.8,1576.8,750.5,165.45,18914.9,463.85,86.1,276.2,1935.3,530.2,829.6,3360.75,368.1,184.7
2020-05-12,291.5,1523.35,386.85,2628.85,4668.2,2069.7,559.85,312.5,3107.3,570.15,126.85,2363.550049,3773.4,14167.05,88.7,517.95,527.4,1674.1,901.55,526.799988,2114.3,121.1,2011.55,321.2,446.2,687.65,74.9,165.05,178.2,1157.2,814.8,4951.3,393.05,17461.95,91.65,76.3,163.3,1479.25,744.599976,166.9,19127.2,463.9,86.2,273.95,1949.5,533.25,846.45,3349.35,374.55,187.05
2020-05-13,309.35,1563.3,414.0,2696.0,4816.4,2161.05,555.95,316.55,3079.55,570.2,130.6,2339.5,3779.6,14271.65,89.35,522.95,528.75,1712.75,927.65,516.75,2187.6,123.55,1995.75,338.05,448.6,694.15,76.0,165.4,182.35,1186.7,862.9,5036.1,413.05,16512.35,93.05,78.2,166.65,1496.45,760.5,174.1,19763.25,452.35,87.2,276.55,1949.65,544.75,860.45,3546.7,389.65,189.7
2020-05-14,308.4,1522.4,401.95,2702.65,4790.25,2112.0,539.85,309.7,3118.7,569.75,128.65,2366.600098,3732.0,14031.85,85.45,511.4,517.45,1632.4,893.7,495.0,2241.35,117.2,2006.05,327.4,428.0,658.15,75.15,163.8,175.2,1173.1,871.65,5114.05,400.45,16242.5,89.35,76.15,160.8,1435.95,746.75,167.95,19310.8,455.95,83.8,268.55,1902.35,515.7,846.0,3609.5,391.85,186.0
2020-05-15,309.25,1552.95,388.55,2663.6,4723.25,2086.45,554.1,318.2,3125.65,570.3,129.6,2335.199951,3735.1,14099.6,85.8,517.85,511.25,1633.8,888.15,487.299988,2193.55,119.25,2032.1,322.7,418.7,652.3,75.5,164.65,174.3,1178.3,864.4,5100.4,381.3,16443.8,90.85,76.15,159.8,1459.4,751.950012,166.4,19180.5,448.6,84.35,273.45,1892.9,510.55,845.6,3583.15,378.9,183.8
2020-05-18,293.3,1501.1,358.8,2477.45,4465.45,1938.6,538.05,294.05,3109.55,600.45,121.7,2330.199951,3679.15,12988.2,81.0,495.8,510.75,1512.05,836.65,469.35000599999995,2070.55,115.35,2005.25,298.5,376.75,663.9,71.55,164.75,163.25,1113.65,813.35,4720.95,377.2,16240.35,88.9,72.9,154.5,1440.75,700.75,155.3,18152.7,440.7,80.65,266.6,1945.6,504.05,817.3,3307.8,375.8,182.2
2020-05-19,319.2,1503.95,354.5,2509.3,4535.45,1964.95,598.8,293.3,3104.0,594.95,123.6,2321.75,3699.6,12966.2,81.85,511.85,518.25,1539.85,830.65,471.75,2073.5,117.3,1975.55,300.3,367.8,668.6,72.05,170.75,169.3,1130.45,796.35,4805.3,382.9,16150.3,91.05,77.15,158.05,1408.9,702.950012,152.8,18340.75,441.7,81.8,272.0,1948.65,512.6,826.8,3438.15,339.65,184.4
2020-05-20,323.75,1500.05,362.5,2557.75,4702.05,2042.8,594.05,308.9,3127.85,620.65,123.25,2372.699951,3910.2,13675.1,86.25,536.85,526.75,1627.0,857.1,479.25,2023.6,120.8,1990.85,305.65,357.3,669.55,74.1,175.75,171.05,1160.1,835.0,4891.95,405.05,16303.4,92.9,78.0,158.45,1433.7,715.799988,153.4,19411.65,455.75,83.45,283.2,1953.6,519.2,848.7,3528.5,356.55,184.95
2020-05-21,317.15,1574.3,357.2,2640.35,4539.2,1990.2,594.55,313.2,3110.95,616.6,124.5,2357.350098,3847.5,14087.6,87.95,526.95,534.85,1597.3,859.55,493.799988,2119.5,129.5,1970.9,304.4,346.8,672.2,74.45,188.95,169.9,1150.25,820.5,5050.1,408.3,16295.45,90.25,77.0,158.9,1441.25,730.400024,151.95,19251.15,466.45,84.1,283.7,1991.2,520.05,849.85,3571.5,366.8,189.1
2020-05-22,310.6,1617.9,336.95,2553.75,4315.55,1895.3,593.2,315.2,3167.1,639.35,125.2,2320.0,3892.85,13922.4,87.2,532.35,530.4,1516.15,838.85,494.75,2150.6,124.85,1987.9,291.05,338.35,692.35,75.5,186.35,166.15,1160.2,815.7,5134.3,426.35,16215.15,90.95,76.15,155.85,1431.55,729.950012,150.85,19910.25,469.4,82.8,274.45,2020.35,529.65,849.65,3638.95,371.15,189.0
2020-05-26,315.6,1629.85,341.3,2564.85,4097.25,1829.0,559.25,313.15,3163.85,627.7,127.25,2295.699951,3864.3,14805.1,88.15,532.65,524.0,1502.15,852.4,507.450012,2113.65,129.1,1977.8,292.7,348.2,680.55,77.15,191.7,176.25,1153.2,825.55,5246.15,429.15,16655.15,93.0,77.0,157.35,1424.05,754.450012,151.4,20667.3,459.15,83.1,280.45,1943.0,520.45,892.75,3786.0,367.05,188.8
2020-05-27,326.65,1619.45,387.0,2580.55,4258.05,1936.45,563.1,329.45,3220.3,633.05,130.8,2290.399902,3883.0,14966.95,88.6,566.65,530.95,1570.4,903.65,503.299988,2175.65,133.3,1998.1,318.85,368.95,705.45,77.55,192.15,184.8,1217.55,850.85,5244.4,432.5,16716.5,94.7,77.95,157.15,1445.55,741.150024,158.6,20477.55,450.9,84.55,287.95,2005.3,523.75,885.85,3727.4,387.8,201.25
2020-05-28,331.8,1643.6,390.95,2600.0,4285.95,1947.7,562.75,326.45,3323.25,628.35,133.9,2285.100098,3887.75,16236.5,89.1,576.5,542.65,1623.7,945.25,516.799988,2298.1,138.4,2009.95,326.85,386.85,707.4,77.7,190.65,184.15,1229.45,905.5,5468.35,440.4,16989.15,95.7,78.85,157.25,1472.25,748.099976,158.2,20808.9,459.1,87.0,295.5,2004.3,529.7,899.45,3809.2,391.1,199.35
2020-05-29,323.8,1683.1,384.95,2710.5,4404.9,1953.65,552.6,342.8,3378.85,648.15,141.3,2390.100098,4071.25,16548.45,92.35,589.2,550.25,1658.9,951.65,523.200012,2360.85,138.85,2057.35,331.95,393.65,691.0,83.2,197.35,184.2,1224.0,932.25,5610.8,436.35,17540.8,97.85,83.2,157.55,1464.4,768.650024,161.3,20857.3,474.25,87.0,295.2,1972.35,530.45,890.0,3904.85,405.85,212.8
2020-06-01,329.35,1693.25,396.95,2758.3,4763.2,2160.85,559.05,346.3,3434.85,642.5,148.55,2480.050049,3953.55,16985.75,91.95,583.5,559.75,1737.7,987.65,516.099976,2326.3,139.15,2108.55,339.25,410.1,699.55,86.15,200.55,193.95,1248.4,928.15,5793.6,461.1,17183.45,97.9,83.95,158.85,1520.35,774.799988,170.05,21069.35,465.4,89.55,315.2,2045.25,543.55,958.9,3815.7,419.3,215.05
2020-06-02,339.95,1709.3,410.1,2796.1,5184.7,2346.2,558.1,341.6,3451.0,637.6,143.4,2411.0,3895.3,17396.25,96.55,596.35,560.2,1813.55,1001.0,499.700012,2318.25,141.15,2107.4,348.4,434.7,708.1,85.8,197.25,192.15,1342.9,945.45,5690.1,462.85,17014.45,96.75,84.3,165.05,1535.7,779.5,170.25,21201.0,473.1,96.5,319.4,2047.15,547.5,976.15,3834.25,424.7,215.85
2020-06-03,339.55,1716.55,409.55,2783.4,5286.05,2411.9,551.65,349.05,3510.3,641.2,141.7,2382.199951,3962.4,17542.85,96.35,597.8,562.8,1835.65,1022.25,501.35000599999995,2300.2,143.35,2120.5,356.85,432.35,701.55,87.0,196.7,192.7,1386.55,961.3,5624.0,485.1,17407.55,94.7,86.3,164.55,1541.65,807.099976,174.9,21630.1,476.15,98.75,317.4,2046.15,553.25,984.35,3855.9,419.1,211.35
2020-06-04,339.2,1633.75,394.35,2817.25,5136.8,2313.05,572.45,357.25,3450.35,660.55,140.25,2421.149902,3998.9,17272.95,97.25,605.1,578.95,1764.3,1001.7,517.599976,2329.25,142.65,2120.6,347.85,415.05,707.75,85.9,200.15,192.0,1334.4,930.7,5690.2,478.45,17196.6,95.15,84.9,169.25,1579.8,794.799988,174.05,21396.65,494.85,98.5,319.95,2091.55,582.1,971.25,3803.9,422.05,216.25
2020-06-05,341.15,1638.55,405.3,2776.3,5236.4,2390.35,584.35,369.6,3466.7,650.9,144.85,2460.050049,4024.9,17495.35,97.85,627.15,575.95,1766.6,1033.35,516.25,2340.65,149.25,2087.6,357.2,422.35,703.55,89.4,200.0,197.05,1337.8,955.25,5746.2,484.2,17096.85,97.95,86.95,171.45,1581.7,796.700012,187.8,22089.6,494.25,110.75,338.95,2048.25,579.85,990.95,3869.55,439.4,218.75
2020-06-08,343.3,1634.25,430.25,2801.05,5440.95,2507.25,585.15,394.1,3426.8,635.1,146.7,2413.050049,3967.6,16894.85,104.75,617.15,578.25,1760.8,1015.9,522.049988,2384.3,146.35,2111.7,359.8,451.6,720.85,93.1,197.65,194.95,1336.75,961.35,5734.8,470.85,16836.2,98.55,90.95,172.35,1569.5,779.299988,186.8,21180.9,489.0,115.45,333.6,2071.75,590.0,1025.0,3778.2,436.8,226.45
2020-06-09,346.05,1642.05,420.05,2791.15,5310.8,2443.6,567.8,381.5,3415.7,640.05,144.3,2421.800049,4123.8,17026.85,101.1,611.9,572.85,1772.1,987.3,506.85000599999995,2387.3,142.6,2106.5,348.55,463.9,717.6,90.65,198.5,190.05,1304.15,953.3,5662.3,478.75,16552.55,98.0,90.0,170.55,1537.15,758.5,184.45,21009.8,500.75,111.45,332.2,2072.05,586.2,997.1,3791.35,430.6,218.35
2020-06-10,346.55,1635.95,427.45,2717.2,5223.0,2435.65,567.1,378.95,3377.0,642.95,140.7,2394.649902,4112.5,17090.05,98.1,614.75,578.7,1809.3,991.85,501.700012,2292.25,146.95,2119.6,353.0,499.6,715.85,89.95,199.05,190.95,1332.25,946.55,5675.6,472.05,16534.7,98.15,88.25,170.05,1572.15,741.700012,187.7,21513.3,499.15,111.4,324.0,2108.75,590.5,977.25,3792.45,425.0,217.0
2020-06-11,338.65,1610.6,413.45,2718.55,5158.0,2338.9,551.85,370.05,3370.35,635.0,137.7,2356.300049,4057.6,16442.8,95.55,590.6,578.05,1787.45,968.6,501.64999400000005,2309.95,144.4,2106.9,341.25,523.15,703.95,88.35,194.25,184.65,1298.7,930.45,5426.15,474.55,16608.25,98.05,86.9,171.0,1537.7,740.900024,177.15,21251.2,473.65,106.15,313.15,2067.65,571.85,951.25,3704.9,417.45,212.9
2020-06-12,345.3,1637.35,408.0,2782.15,5285.95,2450.15,560.1,373.9,3366.05,643.6,134.65,2395.100098,4007.95,16857.3,96.35,601.95,570.75,1792.2,982.75,502.299988,2401.85,146.05,2107.25,344.2,528.45,692.05,88.3,193.9,188.95,1279.8,926.4,5561.75,508.45,16496.3,96.9,83.9,166.3,1588.8,750.450012,179.15,22392.65,480.1,105.3,317.6,2039.5,554.7,977.7,3788.55,411.65,207.9
2020-06-15,339.75,1618.2,389.6,2728.55,5103.6,2351.4,550.7,361.0,3357.2,643.65,132.1,2335.050049,4012.3,16481.95,99.65,581.9,578.95,1751.65,949.85,499.89999400000005,2348.15,145.8,2084.3,331.1,490.55,687.55,86.2,187.2,183.75,1248.9,899.9,5475.75,508.15,16400.3,93.2,84.1,163.25,1614.55,745.299988,173.7,22117.25,485.8,100.5,306.2,2029.9,548.8,948.4,3744.8,405.0,213.8
